filepath,filename,pitch,string,fret,onset,offset
IDMT-SMT-BASS/PS/FS/BS_2_EQ_3_FS_NO_2_7.wav,BS_2_EQ_3_FS_NO_2_7.wav,E1,2,7,0.091,2.526
IDMT-SMT-BASS/PS/FS/BS_2_EQ_3_FS_NO_2_8.wav,BS_2_EQ_3_FS_NO_2_8.wav,F1,2,8,0.432,2.503
IDMT-SMT-BASS/PS/FS/BS_2_EQ_3_FS_NO_2_9.wav,BS_2_EQ_3_FS_NO_2_9.wav,F#1,2,9,0.432,2.412
IDMT-SMT-BASS/PS/FS/BS_2_EQ_3_FS_NO_3_0.wav,BS_2_EQ_3_FS_NO_3_0.wav,D1,3,0,0.046,2.549
IDMT-SMT-BASS/PS/FS/BS_2_EQ_3_FS_NO_3_1.wav,BS_2_EQ_3_FS_NO_3_1.wav,D#1,3,1,0.41,2.571
IDMT-SMT-BASS/PS/FS/BS_2_EQ_3_FS_NO_3_10.wav,BS_2_EQ_3_FS_NO_3_10.wav,C2,3,10,0.523,2.571
IDMT-SMT-BASS/PS/FS/BS_2_EQ_3_FS_NO_3_11.wav,BS_2_EQ_3_FS_NO_3_11.wav,C#2,3,11,0.296,2.503
IDMT-SMT-BASS/PS/FS/BS_2_EQ_3_FS_NO_3_12.wav,BS_2_EQ_3_FS_NO_3_12.wav,D2,3,12,0.296,2.662
IDMT-SMT-BASS/PS/FS/BS_2_EQ_3_FS_NO_3_2.wav,BS_2_EQ_3_FS_NO_3_2.wav,E1,3,2,0.41,2.617
IDMT-SMT-BASS/PS/FS/BS_2_EQ_3_FS_NO_3_3.wav,BS_2_EQ_3_FS_NO_3_3.wav,F1,3,3,0.046,2.571
IDMT-SMT-BASS/PS/FS/BS_2_EQ_3_FS_NO_3_4.wav,BS_2_EQ_3_FS_NO_3_4.wav,F#1,3,4,0.364,2.48
IDMT-SMT-BASS/PS/FS/BS_2_EQ_3_FS_NO_3_5.wav,BS_2_EQ_3_FS_NO_3_5.wav,G1,3,5,0.046,2.64
IDMT-SMT-BASS/PS/FS/BS_2_EQ_3_FS_NO_3_6.wav,BS_2_EQ_3_FS_NO_3_6.wav,G#1,3,6,0.455,2.617
IDMT-SMT-BASS/PS/FS/BS_2_EQ_3_FS_NO_3_7.wav,BS_2_EQ_3_FS_NO_3_7.wav,A1,3,7,0.319,2.549
IDMT-SMT-BASS/PS/FS/BS_2_EQ_3_FS_NO_3_8.wav,BS_2_EQ_3_FS_NO_3_8.wav,A#1,3,8,0.432,2.571
IDMT-SMT-BASS/PS/FS/BS_2_EQ_3_FS_NO_3_9.wav,BS_2_EQ_3_FS_NO_3_9.wav,B1,3,9,0.41,2.503
IDMT-SMT-BASS/PS/FS/BS_2_EQ_3_FS_NO_4_0.wav,BS_2_EQ_3_FS_NO_4_0.wav,G1,4,0,0.091,2.708
IDMT-SMT-BASS/PS/FS/BS_2_EQ_3_FS_NO_4_1.wav,BS_2_EQ_3_FS_NO_4_1.wav,G#1,4,1,0.25,2.617
IDMT-SMT-BASS/PS/FS/BS_2_EQ_3_FS_NO_4_10.wav,BS_2_EQ_3_FS_NO_4_10.wav,F2,4,10,0.273,2.549
IDMT-SMT-BASS/PS/FS/BS_2_EQ_3_FS_NO_4_11.wav,BS_2_EQ_3_FS_NO_4_11.wav,F#2,4,11,0.364,2.503
IDMT-SMT-BASS/PS/FS/BS_2_EQ_3_FS_NO_4_12.wav,BS_2_EQ_3_FS_NO_4_12.wav,G2,4,12,0.478,2.549
IDMT-SMT-BASS/PS/FS/BS_2_EQ_3_FS_NO_4_2.wav,BS_2_EQ_3_FS_NO_4_2.wav,A1,4,2,0.046,2.526
IDMT-SMT-BASS/PS/FS/BS_2_EQ_3_FS_NO_4_3.wav,BS_2_EQ_3_FS_NO_4_3.wav,A#1,4,3,0.046,2.48
IDMT-SMT-BASS/PS/FS/BS_2_EQ_3_FS_NO_4_4.wav,BS_2_EQ_3_FS_NO_4_4.wav,B1,4,4,0.432,2.48
IDMT-SMT-BASS/PS/FS/BS_2_EQ_3_FS_NO_4_5.wav,BS_2_EQ_3_FS_NO_4_5.wav,C2,4,5,0.137,2.526
IDMT-SMT-BASS/PS/FS/BS_2_EQ_3_FS_NO_4_6.wav,BS_2_EQ_3_FS_NO_4_6.wav,C#2,4,6,0.523,2.549
IDMT-SMT-BASS/PS/FS/BS_2_EQ_3_FS_NO_4_7.wav,BS_2_EQ_3_FS_NO_4_7.wav,D2,4,7,0.501,2.751
IDMT-SMT-BASS/PS/FS/BS_2_EQ_3_FS_NO_4_8.wav,BS_2_EQ_3_FS_NO_4_8.wav,D#2,4,8,0.296,2.617
IDMT-SMT-BASS/PS/FS/BS_2_EQ_3_FS_NO_4_9.wav,BS_2_EQ_3_FS_NO_4_9.wav,E2,4,9,0.546,2.594
IDMT-SMT-BASS/PS/FS/BS_3_EQ_1_FS_NO_1_0.wav,BS_3_EQ_1_FS_NO_1_0.wav,E0,1,0,0.296,2.981
IDMT-SMT-BASS/PS/FS/BS_3_EQ_1_FS_NO_1_1.wav,BS_3_EQ_1_FS_NO_1_1.wav,F0,1,1,0.046,3.14
IDMT-SMT-BASS/PS/FS/BS_3_EQ_1_FS_NO_1_10.wav,BS_3_EQ_1_FS_NO_1_10.wav,D1,1,10,0.341,2.958
IDMT-SMT-BASS/PS/FS/BS_3_EQ_1_FS_NO_1_11.wav,BS_3_EQ_1_FS_NO_1_11.wav,D#1,1,11,0.091,2.844
IDMT-SMT-BASS/PS/FS/BS_3_EQ_1_FS_NO_1_12.wav,BS_3_EQ_1_FS_NO_1_12.wav,E1,1,12,0.114,2.731
IDMT-SMT-BASS/PS/FS/BS_3_EQ_1_FS_NO_1_2.wav,BS_3_EQ_1_FS_NO_1_2.wav,F#0,1,2,0.296,3.004
IDMT-SMT-BASS/PS/FS/BS_3_EQ_1_FS_NO_1_3.wav,BS_3_EQ_1_FS_NO_1_3.wav,G0,1,3,0.046,2.913
IDMT-SMT-BASS/PS/FS/BS_3_EQ_1_FS_NO_1_4.wav,BS_3_EQ_1_FS_NO_1_4.wav,G#0,1,4,0.319,2.867
IDMT-SMT-BASS/PS/FS/BS_3_EQ_1_FS_NO_1_5.wav,BS_3_EQ_1_FS_NO_1_5.wav,A0,1,5,0.205,3.049
IDMT-SMT-BASS/PS/FS/BS_3_EQ_1_FS_NO_1_6.wav,BS_3_EQ_1_FS_NO_1_6.wav,A#0,1,6,0.41,2.913
IDMT-SMT-BASS/PS/FS/BS_3_EQ_1_FS_NO_1_7.wav,BS_3_EQ_1_FS_NO_1_7.wav,B0,1,7,0.387,2.935
IDMT-SMT-BASS/PS/FS/BS_3_EQ_1_FS_NO_1_8.wav,BS_3_EQ_1_FS_NO_1_8.wav,C1,1,8,0.296,2.981
IDMT-SMT-BASS/PS/FS/BS_3_EQ_1_FS_NO_1_9.wav,BS_3_EQ_1_FS_NO_1_9.wav,C#1,1,9,0.25,2.662
IDMT-SMT-BASS/PS/FS/BS_3_EQ_1_FS_NO_2_0.wav,BS_3_EQ_1_FS_NO_2_0.wav,A0,2,0,0.137,2.731
IDMT-SMT-BASS/PS/FS/BS_3_EQ_1_FS_NO_2_1.wav,BS_3_EQ_1_FS_NO_2_1.wav,A#0,2,1,0.046,2.867
IDMT-SMT-BASS/PS/FS/BS_3_EQ_1_FS_NO_2_10.wav,BS_3_EQ_1_FS_NO_2_10.wav,G1,2,10,0.159,2.844
IDMT-SMT-BASS/PS/FS/BS_3_EQ_1_FS_NO_2_11.wav,BS_3_EQ_1_FS_NO_2_11.wav,G#1,2,11,0.364,2.913
IDMT-SMT-BASS/PS/FS/BS_3_EQ_1_FS_NO_2_12.wav,BS_3_EQ_1_FS_NO_2_12.wav,A1,2,12,0.182,2.844
IDMT-SMT-BASS/PS/FS/BS_3_EQ_1_FS_NO_2_2.wav,BS_3_EQ_1_FS_NO_2_2.wav,B0,2,2,0.046,2.799
IDMT-SMT-BASS/PS/FS/BS_3_EQ_1_FS_NO_2_3.wav,BS_3_EQ_1_FS_NO_2_3.wav,C1,2,3,0.228,2.844
IDMT-SMT-BASS/PS/FS/BS_3_EQ_1_FS_NO_2_4.wav,BS_3_EQ_1_FS_NO_2_4.wav,C#1,2,4,0.046,2.753
IDMT-SMT-BASS/PS/FS/BS_3_EQ_1_FS_NO_2_5.wav,BS_3_EQ_1_FS_NO_2_5.wav,D1,2,5,0.046,2.822
IDMT-SMT-BASS/PS/FS/BS_3_EQ_1_FS_NO_2_6.wav,BS_3_EQ_1_FS_NO_2_6.wav,D#1,2,6,0.25,2.822
IDMT-SMT-BASS/PS/FS/BS_3_EQ_1_FS_NO_2_7.wav,BS_3_EQ_1_FS_NO_2_7.wav,E1,2,7,0.341,2.844
IDMT-SMT-BASS/PS/FS/BS_3_EQ_1_FS_NO_2_8.wav,BS_3_EQ_1_FS_NO_2_8.wav,F1,2,8,0.296,3.026
IDMT-SMT-BASS/PS/FS/BS_3_EQ_1_FS_NO_2_9.wav,BS_3_EQ_1_FS_NO_2_9.wav,F#1,2,9,0.046,2.958
IDMT-SMT-BASS/PS/FS/BS_3_EQ_1_FS_NO_3_0.wav,BS_3_EQ_1_FS_NO_3_0.wav,D1,3,0,0.046,2.731
IDMT-SMT-BASS/PS/FS/BS_3_EQ_1_FS_NO_3_1.wav,BS_3_EQ_1_FS_NO_3_1.wav,D#1,3,1,0.046,2.844
IDMT-SMT-BASS/PS/FS/BS_3_EQ_1_FS_NO_3_10.wav,BS_3_EQ_1_FS_NO_3_10.wav,C2,3,10,0.296,2.867
IDMT-SMT-BASS/PS/FS/BS_3_EQ_1_FS_NO_3_11.wav,BS_3_EQ_1_FS_NO_3_11.wav,C#2,3,11,0.205,2.776
IDMT-SMT-BASS/PS/FS/BS_3_EQ_1_FS_NO_3_12.wav,BS_3_EQ_1_FS_NO_3_12.wav,D2,3,12,0.182,2.844
IDMT-SMT-BASS/PS/FS/BS_3_EQ_1_FS_NO_3_2.wav,BS_3_EQ_1_FS_NO_3_2.wav,E1,3,2,0.046,2.799
IDMT-SMT-BASS/PS/FS/BS_3_EQ_1_FS_NO_3_3.wav,BS_3_EQ_1_FS_NO_3_3.wav,F1,3,3,0.046,2.867
IDMT-SMT-BASS/PS/FS/BS_3_EQ_1_FS_NO_3_4.wav,BS_3_EQ_1_FS_NO_3_4.wav,F#1,3,4,0.046,2.867
IDMT-SMT-BASS/PS/FS/BS_3_EQ_1_FS_NO_3_5.wav,BS_3_EQ_1_FS_NO_3_5.wav,G1,3,5,0.046,2.799
IDMT-SMT-BASS/PS/FS/BS_3_EQ_1_FS_NO_3_6.wav,BS_3_EQ_1_FS_NO_3_6.wav,G#1,3,6,0.205,2.753
IDMT-SMT-BASS/PS/FS/BS_3_EQ_1_FS_NO_3_7.wav,BS_3_EQ_1_FS_NO_3_7.wav,A1,3,7,0.046,2.799
IDMT-SMT-BASS/PS/FS/BS_3_EQ_1_FS_NO_3_8.wav,BS_3_EQ_1_FS_NO_3_8.wav,A#1,3,8,0.182,2.753
IDMT-SMT-BASS/PS/FS/BS_3_EQ_1_FS_NO_3_9.wav,BS_3_EQ_1_FS_NO_3_9.wav,B1,3,9,0.228,2.799
IDMT-SMT-BASS/PS/FS/BS_3_EQ_1_FS_NO_4_0.wav,BS_3_EQ_1_FS_NO_4_0.wav,G1,4,0,0.296,2.799
IDMT-SMT-BASS/PS/FS/BS_3_EQ_1_FS_NO_4_1.wav,BS_3_EQ_1_FS_NO_4_1.wav,G#1,4,1,0.046,2.776
IDMT-SMT-BASS/PS/FS/BS_3_EQ_1_FS_NO_4_10.wav,BS_3_EQ_1_FS_NO_4_10.wav,F2,4,10,0.182,3.189
IDMT-SMT-BASS/PS/FS/BS_3_EQ_1_FS_NO_4_11.wav,BS_3_EQ_1_FS_NO_4_11.wav,F#2,4,11,0.228,3.026
IDMT-SMT-BASS/PS/FS/BS_3_EQ_1_FS_NO_4_12.wav,BS_3_EQ_1_FS_NO_4_12.wav,G2,4,12,0.364,2.753
IDMT-SMT-BASS/PS/FS/BS_3_EQ_1_FS_NO_4_2.wav,BS_3_EQ_1_FS_NO_4_2.wav,A1,4,2,0.41,2.753
IDMT-SMT-BASS/PS/FS/BS_3_EQ_1_FS_NO_4_3.wav,BS_3_EQ_1_FS_NO_4_3.wav,A#1,4,3,0.046,3.23
IDMT-SMT-BASS/PS/FS/BS_3_EQ_1_FS_NO_4_4.wav,BS_3_EQ_1_FS_NO_4_4.wav,B1,4,4,0.25,3.288
IDMT-SMT-BASS/PS/FS/BS_3_EQ_1_FS_NO_4_5.wav,BS_3_EQ_1_FS_NO_4_5.wav,C2,4,5,0.091,2.762
IDMT-SMT-BASS/PS/FS/BS_3_EQ_1_FS_NO_4_6.wav,BS_3_EQ_1_FS_NO_4_6.wav,C#2,4,6,0.25,2.926
IDMT-SMT-BASS/PS/FS/BS_3_EQ_1_FS_NO_4_7.wav,BS_3_EQ_1_FS_NO_4_7.wav,D2,4,7,0.205,3.09
IDMT-SMT-BASS/PS/FS/BS_3_EQ_1_FS_NO_4_8.wav,BS_3_EQ_1_FS_NO_4_8.wav,D#2,4,8,0.319,3.14
IDMT-SMT-BASS/PS/FS/BS_3_EQ_1_FS_NO_4_9.wav,BS_3_EQ_1_FS_NO_4_9.wav,E2,4,9,0.137,2.935
IDMT-SMT-BASS/PS/FS/BS_3_EQ_2_FS_NO_1_0.wav,BS_3_EQ_2_FS_NO_1_0.wav,E0,1,0,0.205,2.617
IDMT-SMT-BASS/PS/FS/BS_3_EQ_2_FS_NO_1_1.wav,BS_3_EQ_2_FS_NO_1_1.wav,F0,1,1,0.25,2.844
IDMT-SMT-BASS/PS/FS/BS_3_EQ_2_FS_NO_1_10.wav,BS_3_EQ_2_FS_NO_1_10.wav,D1,1,10,0.296,2.685
IDMT-SMT-BASS/PS/FS/BS_3_EQ_2_FS_NO_1_11.wav,BS_3_EQ_2_FS_NO_1_11.wav,D#1,1,11,0.25,2.867
IDMT-SMT-BASS/PS/FS/BS_3_EQ_2_FS_NO_1_12.wav,BS_3_EQ_2_FS_NO_1_12.wav,E1,1,12,0.228,2.799
IDMT-SMT-BASS/PS/FS/BS_3_EQ_2_FS_NO_1_2.wav,BS_3_EQ_2_FS_NO_1_2.wav,F#0,1,2,0.205,2.799
IDMT-SMT-BASS/PS/FS/BS_3_EQ_2_FS_NO_1_3.wav,BS_3_EQ_2_FS_NO_1_3.wav,G0,1,3,0.046,2.822
IDMT-SMT-BASS/PS/FS/BS_3_EQ_2_FS_NO_1_4.wav,BS_3_EQ_2_FS_NO_1_4.wav,G#0,1,4,0.319,2.731
IDMT-SMT-BASS/PS/FS/BS_3_EQ_2_FS_NO_1_5.wav,BS_3_EQ_2_FS_NO_1_5.wav,A0,1,5,0.319,2.89
IDMT-SMT-BASS/PS/FS/BS_3_EQ_2_FS_NO_1_6.wav,BS_3_EQ_2_FS_NO_1_6.wav,A#0,1,6,0.319,2.753
IDMT-SMT-BASS/PS/FS/BS_3_EQ_2_FS_NO_1_7.wav,BS_3_EQ_2_FS_NO_1_7.wav,B0,1,7,0.41,2.799
IDMT-SMT-BASS/PS/FS/BS_3_EQ_2_FS_NO_1_8.wav,BS_3_EQ_2_FS_NO_1_8.wav,C1,1,8,0.341,2.753
IDMT-SMT-BASS/PS/FS/BS_3_EQ_2_FS_NO_1_9.wav,BS_3_EQ_2_FS_NO_1_9.wav,C#1,1,9,0.296,2.708
IDMT-SMT-BASS/PS/FS/BS_3_EQ_2_FS_NO_2_0.wav,BS_3_EQ_2_FS_NO_2_0.wav,A0,2,0,0.046,2.64
IDMT-SMT-BASS/PS/FS/BS_3_EQ_2_FS_NO_2_1.wav,BS_3_EQ_2_FS_NO_2_1.wav,A#0,2,1,0.341,2.776
IDMT-SMT-BASS/PS/FS/BS_3_EQ_2_FS_NO_2_10.wav,BS_3_EQ_2_FS_NO_2_10.wav,G1,2,10,0.296,2.799
IDMT-SMT-BASS/PS/FS/BS_3_EQ_2_FS_NO_2_11.wav,BS_3_EQ_2_FS_NO_2_11.wav,G#1,2,11,0.341,2.731
IDMT-SMT-BASS/PS/FS/BS_3_EQ_2_FS_NO_2_12.wav,BS_3_EQ_2_FS_NO_2_12.wav,A1,2,12,0.25,2.594
IDMT-SMT-BASS/PS/FS/BS_3_EQ_2_FS_NO_2_2.wav,BS_3_EQ_2_FS_NO_2_2.wav,B0,2,2,0.273,2.662
IDMT-SMT-BASS/PS/FS/BS_3_EQ_2_FS_NO_2_3.wav,BS_3_EQ_2_FS_NO_2_3.wav,C1,2,3,0.091,2.753
IDMT-SMT-BASS/PS/FS/BS_3_EQ_2_FS_NO_2_4.wav,BS_3_EQ_2_FS_NO_2_4.wav,C#1,2,4,0.182,2.617
IDMT-SMT-BASS/PS/FS/BS_3_EQ_2_FS_NO_2_5.wav,BS_3_EQ_2_FS_NO_2_5.wav,D1,2,5,0.205,2.64
IDMT-SMT-BASS/PS/FS/BS_3_EQ_2_FS_NO_2_6.wav,BS_3_EQ_2_FS_NO_2_6.wav,D#1,2,6,0.046,2.731
IDMT-SMT-BASS/PS/FS/BS_3_EQ_2_FS_NO_2_7.wav,BS_3_EQ_2_FS_NO_2_7.wav,E1,2,7,0.228,2.662
IDMT-SMT-BASS/PS/FS/BS_3_EQ_2_FS_NO_2_8.wav,BS_3_EQ_2_FS_NO_2_8.wav,F1,2,8,0.455,2.731
IDMT-SMT-BASS/PS/FS/BS_3_EQ_2_FS_NO_2_9.wav,BS_3_EQ_2_FS_NO_2_9.wav,F#1,2,9,0.091,2.753
IDMT-SMT-BASS/PS/FS/BS_3_EQ_2_FS_NO_3_0.wav,BS_3_EQ_2_FS_NO_3_0.wav,D1,3,0,0.296,2.617
IDMT-SMT-BASS/PS/FS/BS_3_EQ_2_FS_NO_3_1.wav,BS_3_EQ_2_FS_NO_3_1.wav,D#1,3,1,0.046,2.64
IDMT-SMT-BASS/PS/FS/BS_3_EQ_2_FS_NO_3_10.wav,BS_3_EQ_2_FS_NO_3_10.wav,C2,3,10,0.046,2.503
IDMT-SMT-BASS/PS/FS/BS_3_EQ_2_FS_NO_3_11.wav,BS_3_EQ_2_FS_NO_3_11.wav,C#2,3,11,0.387,2.503
IDMT-SMT-BASS/PS/FS/BS_3_EQ_2_FS_NO_3_12.wav,BS_3_EQ_2_FS_NO_3_12.wav,D2,3,12,0.046,2.571
IDMT-SMT-BASS/PS/FS/BS_3_EQ_2_FS_NO_3_2.wav,BS_3_EQ_2_FS_NO_3_2.wav,E1,3,2,0.41,2.571
IDMT-SMT-BASS/PS/FS/BS_3_EQ_2_FS_NO_3_3.wav,BS_3_EQ_2_FS_NO_3_3.wav,F1,3,3,0.046,2.594
IDMT-SMT-BASS/PS/FS/BS_3_EQ_2_FS_NO_3_4.wav,BS_3_EQ_2_FS_NO_3_4.wav,F#1,3,4,0.364,2.662
IDMT-SMT-BASS/PS/FS/BS_3_EQ_2_FS_NO_3_5.wav,BS_3_EQ_2_FS_NO_3_5.wav,G1,3,5,0.273,2.617
IDMT-SMT-BASS/PS/FS/BS_3_EQ_2_FS_NO_3_6.wav,BS_3_EQ_2_FS_NO_3_6.wav,G#1,3,6,0.341,2.685
IDMT-SMT-BASS/PS/FS/BS_3_EQ_2_FS_NO_3_7.wav,BS_3_EQ_2_FS_NO_3_7.wav,A1,3,7,0.319,2.594
IDMT-SMT-BASS/PS/FS/BS_3_EQ_2_FS_NO_3_8.wav,BS_3_EQ_2_FS_NO_3_8.wav,A#1,3,8,0.182,2.48
IDMT-SMT-BASS/PS/FS/BS_3_EQ_2_FS_NO_3_9.wav,BS_3_EQ_2_FS_NO_3_9.wav,B1,3,9,0.046,2.526
IDMT-SMT-BASS/PS/FS/BS_3_EQ_2_FS_NO_4_0.wav,BS_3_EQ_2_FS_NO_4_0.wav,G1,4,0,0.319,2.549
IDMT-SMT-BASS/PS/FS/BS_3_EQ_2_FS_NO_4_1.wav,BS_3_EQ_2_FS_NO_4_1.wav,G#1,4,1,0.341,2.367
IDMT-SMT-BASS/PS/FS/BS_3_EQ_2_FS_NO_4_10.wav,BS_3_EQ_2_FS_NO_4_10.wav,F2,4,10,0.273,2.571
IDMT-SMT-BASS/PS/FS/BS_3_EQ_2_FS_NO_4_11.wav,BS_3_EQ_2_FS_NO_4_11.wav,F#2,4,11,0.091,2.276
IDMT-SMT-BASS/PS/FS/BS_3_EQ_2_FS_NO_4_12.wav,BS_3_EQ_2_FS_NO_4_12.wav,G2,4,12,0.364,2.412
IDMT-SMT-BASS/PS/FS/BS_3_EQ_2_FS_NO_4_2.wav,BS_3_EQ_2_FS_NO_4_2.wav,A1,4,2,0.114,2.827
IDMT-SMT-BASS/PS/FS/BS_3_EQ_2_FS_NO_4_3.wav,BS_3_EQ_2_FS_NO_4_3.wav,A#1,4,3,0.159,2.496
IDMT-SMT-BASS/PS/FS/BS_3_EQ_2_FS_NO_4_4.wav,BS_3_EQ_2_FS_NO_4_4.wav,B1,4,4,0.273,2.627
IDMT-SMT-BASS/PS/FS/BS_3_EQ_2_FS_NO_4_5.wav,BS_3_EQ_2_FS_NO_4_5.wav,C2,4,5,0.159,2.452
IDMT-SMT-BASS/PS/FS/BS_3_EQ_2_FS_NO_4_6.wav,BS_3_EQ_2_FS_NO_4_6.wav,C#2,4,6,0.228,2.452
IDMT-SMT-BASS/PS/FS/BS_3_EQ_2_FS_NO_4_7.wav,BS_3_EQ_2_FS_NO_4_7.wav,D2,4,7,0.091,2.671
IDMT-SMT-BASS/PS/FS/BS_3_EQ_2_FS_NO_4_8.wav,BS_3_EQ_2_FS_NO_4_8.wav,D#2,4,8,0.159,2.617
IDMT-SMT-BASS/PS/FS/BS_3_EQ_2_FS_NO_4_9.wav,BS_3_EQ_2_FS_NO_4_9.wav,E2,4,9,0.137,2.452
IDMT-SMT-BASS/PS/FS/BS_3_EQ_3_FS_NO_1_0.wav,BS_3_EQ_3_FS_NO_1_0.wav,E0,1,0,0.046,2.389
IDMT-SMT-BASS/PS/FS/BS_3_EQ_3_FS_NO_1_1.wav,BS_3_EQ_3_FS_NO_1_1.wav,F0,1,1,0.387,2.549
IDMT-SMT-BASS/PS/FS/BS_3_EQ_3_FS_NO_1_10.wav,BS_3_EQ_3_FS_NO_1_10.wav,D1,1,10,0.046,2.571
IDMT-SMT-BASS/PS/FS/BS_3_EQ_3_FS_NO_1_11.wav,BS_3_EQ_3_FS_NO_1_11.wav,D#1,1,11,0.046,2.412
IDMT-SMT-BASS/PS/FS/BS_3_EQ_3_FS_NO_1_12.wav,BS_3_EQ_3_FS_NO_1_12.wav,E1,1,12,0.182,2.503
IDMT-SMT-BASS/PS/FS/BS_3_EQ_3_FS_NO_1_2.wav,BS_3_EQ_3_FS_NO_1_2.wav,F#0,1,2,0.046,2.526
IDMT-SMT-BASS/PS/FS/BS_3_EQ_3_FS_NO_1_3.wav,BS_3_EQ_3_FS_NO_1_3.wav,G0,1,3,0.046,2.367
IDMT-SMT-BASS/PS/FS/BS_3_EQ_3_FS_NO_1_4.wav,BS_3_EQ_3_FS_NO_1_4.wav,G#0,1,4,0.046,2.526
IDMT-SMT-BASS/PS/FS/BS_3_EQ_3_FS_NO_1_5.wav,BS_3_EQ_3_FS_NO_1_5.wav,A0,1,5,0.046,2.48
IDMT-SMT-BASS/PS/FS/BS_3_EQ_3_FS_NO_1_6.wav,BS_3_EQ_3_FS_NO_1_6.wav,A#0,1,6,0.046,2.367
IDMT-SMT-BASS/PS/FS/BS_3_EQ_3_FS_NO_1_7.wav,BS_3_EQ_3_FS_NO_1_7.wav,B0,1,7,0.046,2.549
IDMT-SMT-BASS/PS/FS/BS_3_EQ_3_FS_NO_1_8.wav,BS_3_EQ_3_FS_NO_1_8.wav,C1,1,8,0.182,2.458
IDMT-SMT-BASS/PS/FS/BS_3_EQ_3_FS_NO_1_9.wav,BS_3_EQ_3_FS_NO_1_9.wav,C#1,1,9,0.182,2.412
IDMT-SMT-BASS/PS/FS/BS_3_EQ_3_FS_NO_2_0.wav,BS_3_EQ_3_FS_NO_2_0.wav,A0,2,0,0.046,2.435
IDMT-SMT-BASS/PS/FS/BS_3_EQ_3_FS_NO_2_1.wav,BS_3_EQ_3_FS_NO_2_1.wav,A#0,2,1,0.159,2.458
IDMT-SMT-BASS/PS/FS/BS_3_EQ_3_FS_NO_2_10.wav,BS_3_EQ_3_FS_NO_2_10.wav,G1,2,10,0.046,2.344
IDMT-SMT-BASS/PS/FS/BS_3_EQ_3_FS_NO_2_11.wav,BS_3_EQ_3_FS_NO_2_11.wav,G#1,2,11,0.046,2.253
IDMT-SMT-BASS/PS/FS/BS_3_EQ_3_FS_NO_2_12.wav,BS_3_EQ_3_FS_NO_2_12.wav,A1,2,12,0.159,2.276
IDMT-SMT-BASS/PS/FS/BS_3_EQ_3_FS_NO_2_2.wav,BS_3_EQ_3_FS_NO_2_2.wav,B0,2,2,0.046,2.389
IDMT-SMT-BASS/PS/FS/BS_3_EQ_3_FS_NO_2_3.wav,BS_3_EQ_3_FS_NO_2_3.wav,C1,2,3,0.25,2.799
IDMT-SMT-BASS/PS/FS/BS_3_EQ_3_FS_NO_2_4.wav,BS_3_EQ_3_FS_NO_2_4.wav,C#1,2,4,0.046,2.298
IDMT-SMT-BASS/PS/FS/BS_3_EQ_3_FS_NO_2_5.wav,BS_3_EQ_3_FS_NO_2_5.wav,D1,2,5,0.25,2.321
IDMT-SMT-BASS/PS/FS/BS_3_EQ_3_FS_NO_2_6.wav,BS_3_EQ_3_FS_NO_2_6.wav,D#1,2,6,0.296,2.412
IDMT-SMT-BASS/PS/FS/BS_3_EQ_3_FS_NO_2_7.wav,BS_3_EQ_3_FS_NO_2_7.wav,E1,2,7,0.046,2.367
IDMT-SMT-BASS/PS/FS/BS_3_EQ_3_FS_NO_2_8.wav,BS_3_EQ_3_FS_NO_2_8.wav,F1,2,8,0.296,2.344
IDMT-SMT-BASS/PS/FS/BS_3_EQ_3_FS_NO_2_9.wav,BS_3_EQ_3_FS_NO_2_9.wav,F#1,2,9,0.046,2.412
IDMT-SMT-BASS/PS/FS/BS_3_EQ_3_FS_NO_3_0.wav,BS_3_EQ_3_FS_NO_3_0.wav,D1,3,0,0.046,2.389
IDMT-SMT-BASS/PS/FS/BS_3_EQ_3_FS_NO_3_1.wav,BS_3_EQ_3_FS_NO_3_1.wav,D#1,3,1,0.046,2.298
IDMT-SMT-BASS/PS/FS/BS_3_EQ_3_FS_NO_3_10.wav,BS_3_EQ_3_FS_NO_3_10.wav,C2,3,10,0.046,2.185
IDMT-SMT-BASS/PS/FS/BS_3_EQ_3_FS_NO_3_11.wav,BS_3_EQ_3_FS_NO_3_11.wav,C#2,3,11,0.046,2.207
IDMT-SMT-BASS/PS/FS/BS_3_EQ_3_FS_NO_3_12.wav,BS_3_EQ_3_FS_NO_3_12.wav,D2,3,12,0.364,2.207
IDMT-SMT-BASS/PS/FS/BS_3_EQ_3_FS_NO_3_2.wav,BS_3_EQ_3_FS_NO_3_2.wav,E1,3,2,0.364,2.298
IDMT-SMT-BASS/PS/FS/BS_3_EQ_3_FS_NO_3_3.wav,BS_3_EQ_3_FS_NO_3_3.wav,F1,3,3,0.046,2.321
IDMT-SMT-BASS/PS/FS/BS_3_EQ_3_FS_NO_3_4.wav,BS_3_EQ_3_FS_NO_3_4.wav,F#1,3,4,0.046,2.298
IDMT-SMT-BASS/PS/FS/BS_3_EQ_3_FS_NO_3_5.wav,BS_3_EQ_3_FS_NO_3_5.wav,G1,3,5,0.046,2.276
IDMT-SMT-BASS/PS/FS/BS_3_EQ_3_FS_NO_3_6.wav,BS_3_EQ_3_FS_NO_3_6.wav,G#1,3,6,0.046,2.23
